fval,Prophylactic zinc supplementation,Vitamin A supplementation,Complementary feeding education,Public provision of complementary foods,Breastfeeding promotion,Balanced energy-protein supplementation,Multiple micronutrient supplementation
17348920.02,6540460.881,394204.7241,7526567.768,6863444.887,923336.7725,672163.6694,1774355.999
16710300.15,2.51E-08,2.06E-07,24694534.7,1.67E-07,7.12E-08,6.06E-08,1.01E-07
16719385.08,111660.5128,580388.4965,23555151.3,15128.43105,47695.13939,351960.7506,32550.06605
16710300.15,3.12E-05,6.08E-05,24694534.7,2.12E-05,9.47E-05,7.18E-05,2.00E-06
16710300.35,2.345828379,0.899957486,24694514.09,5.255349873,4.733058824,7.355968196,0.015553128
17820553.34,3627804,3192601.387,4259946.892,1388380.207,4302538.105,1931430.511,5991833.599
16710300.15,1.32E-05,1.68E-06,24694534.7,1.86E-05,1.07E-05,1.74E-05,1.47E-06
16710300.15,0.001651193,0.006153765,24694534.67,0.008005015,0.006575813,0.00956037,0.000660082
17380024.61,529055.1244,5245495.701,9115275.713,76003.97472,6549334.753,3140823.052,38546.38111
16710300.15,1.08E-06,5.37E-08,24694534.7,4.01E-07,4.01E-07,1.19E-08,3.82E-07
16710352.26,3811.626941,687.1801943,24685471.64,199.1243542,2137.122535,1579.829281,648.1737752
18040664.09,24694534.7,0.000959247,3.28E-06,0.001631298,0.000333321,0.001711451,0.000304817
17572136.12,6121972.007,1658154.774,6165800.72,2096989.038,5924596.031,2068249.192,658772.9374
17653375.52,956441.0017,4544969.655,5650103.541,4305801.789,2615024.674,1454522.497,5167671.541
16710300.17,0.077730138,0.700994717,24694532.33,0.692572388,0.529091504,4.63E-17,0.373329995
16710300.15,0.01091793,0.009247586,24694534.55,0.041176815,0.008977288,0.001487967,0.076200844
16710372.28,589.4614355,54.72037909,24687532.07,118.660706,1219.488937,2071.475739,2948.81856
16710300.15,0.000160008,4.52E-05,24694534.7,0.000103537,0.000232012,8.31E-05,0.000123427
17508188.17,1387530.35,1183414.598,6301050.634,11104871.43,1122973.709,304275.1565,3290418.824
16710300.2,0.493047064,0.967951549,24694529.57,0.108039339,0.900956088,1.422858919,1.242033084
17470409.59,2858628.762,1586927.088,7108854.08,5022954.828,3954574.383,788046.8968,3374548.662
16710300.15,0.02427942,0.023464611,24694534.63,0.006342707,1.28E-17,0,0.011063516
16710300.15,0.22130958,0.174859618,24694534.03,0.057995124,0.103171705,0.063160049,0.05287849
16710300.15,0.145063099,0.002732947,24694534.05,0.178024884,0.086849371,0.087632675,0.153456991
16710300.15,1.13E-06,2.35E-06,24694534.7,2.40E-06,2.25E-05,9.69E-07,0
16990417.75,9613218.976,7.29E-10,11869196.84,1313726.108,713296.1389,306719.4861,878377.1477
18196621.76,6.25E-06,5.06E-06,4.05E-07,24694534.7,2.14E-06,2.09E-06,3.49E-06
16786515.15,210854.4412,254802.864,19859390.13,731758.8168,1101930.955,912035.7555,1623761.741
16710519.71,20428.22124,18212.35797,24637838.07,1559.418171,3509.29913,9837.521475,3149.815095
16710300.15,2.06E-05,0.000400902,24694534.7,0.000150768,5.45E-05,0.000223762,1.81E-05
16710300.15,0,0.000164704,24694534.7,0.001071233,0.001741455,0.000179242,3.67E-05
16709126.26,1221929.118,44709.91077,23351806.64,2.45E-11,40137.62655,18483.77834,17467.62273
17176019.12,910750.9941,630841.6152,11238302.41,3130932.896,4127969.032,4180424.788,475312.961
16710300.15,0.001101116,0.004301752,24694534.69,0.000489489,0.000352066,0.001490633,0.000439183
18040664.09,24694534.07,0.023420237,0.032762849,0.247863852,0.107562328,0.152816028,0.069760444
16710301.4,48.27948766,22.3823497,24694342.35,23.5757716,5.471255158,69.30970808,23.33114171
17684055.9,6112850.028,545001.4325,5189873.278,1006983.515,5161179.725,524340.4753,6154306.247
16710300.15,0.041509462,0.05460319,24694534.18,0.335073022,0.007107129,0.068314063,0.017364222
16710300.15,1.44E-07,9.20E-07,24694534.7,8.03E-08,8.03E-08,5.80E-07,2.54E-07
17611488.62,3259262.517,3604806.616,6235938.462,431653.0582,1853304.141,7865958.361,1443611.545
16710559.77,986.6954246,12383.03647,24662431.2,3481.393337,2306.880642,10889.06914,2056.420815
16710300.15,1.71E-07,9.59E-09,24694534.7,1.32E-07,1.52E-07,1.44E-07,1.66E-07
16710300.15,0.000175017,0.004376397,24694534.66,0.000235631,0.01613202,0.013427886,0.002279228
16710300.36,6.136019754,6.000138023,24694499.35,8.465580771,5.476322886,2.517882992,6.751415732
18053288.62,23366131.65,181035.5872,20499.42657,433214.1575,211260.4911,345976.4558,136416.9293
16717359.29,450499.276,296997.0347,23272253.34,264808.2113,60089.60262,91324.2124,258563.0182
16710300.17,0.341871664,0.321499786,24694532.11,0.666876334,0.490470534,0.464729836,0.299891342
16710303.86,161.1028567,42.04925149,24694007.19,53.69518501,142.8457129,94.12525815,33.69534402
17296196.8,2873979.568,831335.3261,9539007.991,996232.2363,1459550.83,8405392.428,589036.3203
16710300.17,0.17880059,1.081599657,24694532.26,0.113999064,0.136546273,0.556833141,0.371287758
16724980.52,29371.49345,804329.4659,23084503.03,49967.97684,25163.91959,451396.6631,249802.1473
17631730.08,996253.9971,5237115.665,6450788.739,676372.0349,3885606.014,6875295.137,573103.1137
17345355.36,4084370.078,820986.355,8997171.026,83418.96183,8340785.432,944113.0796,1423689.768
16710300.15,4.74E-07,1.11E-06,24694534.7,2.50E-06,4.02E-08,2.13E-07,8.26E-07
16710300.15,0.014017291,0.001634842,24694534.67,0.000524184,0.002973428,0.000304596,0.01182118
16710300.17,2.956558969,0.035574896,24694527.84,0.684840076,0.035491813,0.253721431,2.891711134
17791980.96,5288751.706,687980.0346,3484467,10932103.87,1136458.05,1149303.802,2015470.242
16710419.85,1709.685139,999.0034598,24681338.89,1853.473282,2666.824736,3821.79489,2145.02767
16710300.22,0.035923475,2.7357762,24694524.11,4.831927236,1.460877737,0.266911426,1.255507308
16710301.15,13.49819496,7.009501126,24694437.21,0.587387039,13.01769885,49.09592938,14.28408478
17506918.69,4822584.419,567717.371,6397991.107,6220774.994,2438436.378,1539489.943,2707540.487
17390570.66,8412155.493,1686449.513,7553908.993,510263.0362,4983732.12,322477.1072,1225548.437
17410406.39,5004919.317,1927371.286,7385227.528,4836319.348,16836.39424,5379151.273,144709.5531
16710300.15,1.59E-06,4.41E-07,24694534.7,2.15E-07,8.86E-08,1.00E-07,1.43E-07
17164892.26,382537.9569,250894.2733,11292590.28,1443067.401,667899.2317,541051.7967,10116493.76
16710300.15,1.45E-07,6.28E-07,24694534.7,1.18E-07,1.06E-07,3.21E-07,2.21E-07
16837521,845019.6684,1887252.292,17565888.17,362022.4247,1919516.522,245896.5819,1868939.043
16710300.15,0,0.0001238,24694534.7,3.42E-05,0.000477735,1.13E-05,2.57E-05
16710300.19,1.854886188,0.000897766,24694529.04,0.683791084,1.776989817,0.083330635,1.264570522
16710300.15,0.000373749,0.000106231,24694534.7,0.000640101,1.86E-05,0.000837781,0.000742036
18040664.1,24694530.34,1.278119056,0.353313541,1.225522077,0.005817755,0.283976525,1.208790379
16710300.15,1.11E-06,3.87E-06,24694534.7,1.23E-06,1.76E-06,1.07E-07,6.77E-06
16710300.15,4.44E-05,7.61E-05,24694534.7,0.000160111,0.000846134,0.000133432,0.00025597
16847122.53,66617.03076,2171728.581,17334005.38,421556.528,551280.8183,883895.437,3265450.929
16710300.93,98.17501027,86.40083835,24694270.26,13.54474908,26.28600023,4.028559205,36.00707165
18194300.32,9109112.605,1231575.476,35257.74823,8628444.817,153623.6512,4114160.177,1422360.226
17829754.91,395037.4596,1429413.743,4564098.84,3188006.915,3065414.487,6540025.908,5512537.347
17780969.61,5256770.249,7362263.462,3891744.298,6560733.73,904355.6585,344449.6167,374217.6857
17879172.03,2429420.21,229076.0675,3750889.656,5726494.023,2312482.309,6380534.764,3865637.671
16710300.15,0.010112609,0.161995945,24694534.29,0,0,0.021796061,0.211275571
18040664.09,24694534.7,1.20E-05,5.44E-07,1.37E-05,1.58E-06,8.52E-06,2.44E-05
16710300.15,1.48E-07,1.94E-06,24694534.7,1.11E-07,2.65E-06,1.65E-07,3.56E-07
16710300.15,0.007516332,0.000782714,24694534.69,0.00053862,0.001781261,9.44E-05,0.002687765
16710300.15,6.84E-08,3.58E-07,24694534.7,1.40E-08,3.54E-09,1.84E-07,3.91E-07
16710314.79,1247.389466,29.62716534,24691346.98,130.8021372,298.9851907,196.5873534,1284.330287
16741656.38,4.26E-10,1.28E-09,22905065.05,4.26E-10,1251374.743,538094.9049,4.26E-10
16715235.72,150319.7722,293024.1141,23927328.55,31902.81655,141562.3205,27800.48341,122596.6448
16710300.33,8.378965602,7.672598821,24694501.28,5.482923313,1.001115309,9.483394445,1.403678988
16710302.5,88.35678951,67.20010465,24694069.11,135.4463875,26.28578612,40.2852639,108.020335
16710300.15,3.73E-07,1.31E-07,24694534.7,8.25E-08,1.33E-07,9.46E-09,9.40E-08
18357935.31,241098.6455,2988546.475,552519.9954,1099417.54,9293331.086,8580775.624,1938845.334
16710301.51,34.95456026,14.81801107,24694352.04,29.6516175,29.39723229,39.71528277,34.12030241
16710300.15,0.017811163,0.012338898,24694534.53,0.027859701,0.060529716,0.022972506,0.024535238
16710300.15,6.70E-05,0.000311468,24694534.7,0.000137081,0.000333321,2.64E-05,0.000118953
16710300.15,2.58E-05,5.40E-05,24694534.7,0.000144024,0.000228463,0.000108281,0.000432149
16710300.15,9.06E-05,1.66E-05,24694534.7,6.09E-06,8.25E-05,7.01E-05,9.34E-05
18040664.09,24694534.7,4.88E-05,4.54E-06,4.00E-05,3.27E-06,6.85E-05,1.66E-05
16710300.15,0.000106026,1.78E-05,24694534.7,2.20E-05,0.000380403,7.76E-07,0.000327549
17884401.25,913228.801,432709.4608,3820868.226,6190427.625,1423931.247,7191864.144,4721505.196
16710416.75,4161.127851,59.37846528,24678856.16,3546.556203,4836.287264,2152.949174,922.242654
16710300.15,2.21E-05,2.21E-05,24694534.7,1.99E-05,0,6.09E-06,3.96E-05
16710705.46,26808.51372,45841.08519,24597790.66,6.80E-12,0,24094.44473,2.72E-11
16710300.19,0.791482385,3.721630425,24694525.87,3.306531545,0.309766885,0.510237494,0.19195667
16710402.97,843.5963074,4442.463662,24680822.32,2641.914691,1850.485765,3068.362984,865.5589525
17549411.74,6237106.912,717835.2593,6530151.903,897820.9566,5505228.574,3887955.919,918435.1765
16750220.28,859883.2931,138691.016,20956113.67,1275487.456,684112.9535,618060.2273,162186.0832
16974441.75,4568738.328,105116.9615,13090778.5,4287444.524,2495932.582,73434.0274,73089.77366
16842991.33,1334578.329,2497694.3,16766874.53,1727497.433,5.34E-10,1628675.043,739215.0687
16710300.15,0.049064183,0.099191546,24694534.43,0.00453596,0.105341844,0.004287099,0.004342344
18196621.76,3.06E-09,4.85E-08,1.33E-08,24694534.7,9.44E-08,5.99E-08,1.75E-08
16710300.15,0.000168531,1.83E-05,24694534.7,7.75E-05,1.67E-05,7.68E-06,6.87E-05
18029803.84,143157.8019,5320632.137,3005789.916,4638903.074,5336794.533,5164865.685,1084391.553
16710300.15,1.83E-06,9.63E-06,24694534.7,7.37E-06,8.90E-06,5.81E-06,5.59E-06
17610930.29,930014.8114,3403601.558,5461431.2,9109445.255,10785.46594,221984.3233,5557272.087
16710300.2,77.60030583,3.710004947,24694424.49,8.877774076,12.84887236,1.549901871,5.627101072
17593366.59,6819139.924,3857037.159,5892150.395,113734.4464,1731104.444,5604951.832,676416.5009
16710300.15,8.88E-09,3.08E-08,24694534.7,1.37E-08,7.10E-08,4.61E-09,9.97E-09
17646894.99,583634.9865,1621317.662,5797309.608,5687469.134,1726800.44,5981832.432,3296170.436
16710347.9,790.3520643,3302.098594,24687261.03,265.6158951,694.3050633,1523.428114,697.8681498
16710300.89,0.640592083,26.65118153,24694449.35,3.107896109,18.74625286,5.799083643,30.40426065
16711334.05,1025.464653,21471.44184,24582386.99,14661.17484,28554.43884,7363.388826,39071.80103
17582600.8,4896617.164,3231367.689,6170136.385,153428.1543,1636121.904,5301865.195,3304998.209
16710696.01,37899.73284,19370.05452,24591370.37,5919.841723,2682.612962,13152.13006,24139.95916
16710300.16,2.292477584,0.081713282,24694530.04,0.702518506,0.320252519,0.554405761,0.712287599
16710300.15,0.001199112,0.001224631,24694534.7,0.000867379,0.000320637,0.000262689,0.000117821
17528634.02,2518273.124,2815712.467,6701815.352,4838247.208,2114425.374,5427879.319,278181.8556
16721752.45,377028.5572,148778.5473,23291658.45,141586.7977,308338.9655,183893.1098,243250.2723
16711393.3,21636.69186,11314.90901,24573963.1,8480.11214,36695.22228,23246.30721,19198.35553
16710312.52,250.4608074,97.03804156,24692928.33,292.7494192,412.0787052,72.06777898,481.9775355
16710321.5,331.5723943,465.7875248,24692224.01,73.91290734,303.0005569,1110.78945,25.6235796
16710300.22,0.157970823,0.248563849,24694529.37,0.338572589,1.915112578,1.984951334,0.683367271
16710300.15,0.173896562,0.213935752,24694534.15,0.032295625,0.115874218,0.009657507,0
16710300.15,2.03E-07,4.31E-08,24694534.7,1.50E-07,1.05E-07,1.09E-07,3.50E-08
16711548.46,3365.21173,26873.16893,24496805.58,122485.6898,15477.84818,25351.19573,4176.007289
16710300.15,1.87E-06,2.62E-06,24694534.7,3.94E-06,6.18E-08,6.40E-08,6.71E-06
16711002.79,279.5369541,2094.918056,24630671.85,5096.476199,23523.38049,2528.955134,30339.58004
17380929.58,1304527.21,1587771.356,8022798.827,8106773.897,2728995.922,2551618.11,392049.3785
16715346.06,30312.13436,158015.9785,24172659.94,49508.74394,144524.8467,111066.2866,28446.76968
16710300.16,0.237813465,0.105899602,24694533.09,0.596279559,0.052011051,0.55500183,0.064309883
16710302.42,34.82429179,80.14758195,24694205.24,71.97220238,15.34983333,93.36851467,33.80224137
16710300.18,1.622760109,0.103400354,24694530.49,0.518915725,1.015616203,0.881365102,0.072653829
16710775.95,2057.163634,1642.941426,24635595.74,5797.446523,3962.901217,979.0423296,44499.46271
16710300.15,7.42E-05,0.000166258,24694534.7,3.12E-05,0.000155168,4.73E-05,0.000163051
16710300.15,0.001550462,0.025413191,24694534.51,0,0.131955809,0.028394088,0.006505086
16710300.15,0.00742825,0.002905877,24694534.67,0.000366891,0.009013614,0.009324114,0.000615981
18040664.09,24694534.62,0.001341725,0.004935146,0.018118412,0.024846565,0.02792424,0.007763885
16710300.15,4.31E-05,3.48E-05,24694534.7,0.000158469,0.000136945,0.00018977,1.91E-05
16755825.88,305385.8992,1669094.02,20925723.25,316075.4321,479929.3158,903916.1447,94410.63333
18099137.18,5287151.61,3283005.744,1593504.078,5163197.777,1249639.422,4522665.053,3595371.016
16710300.15,0.629368578,0.003180279,24694533.59,0.009369157,0.305212316,0.017283469,0.146909391
16710300.15,0.011568106,0.007352018,24694534.5,0.110394481,0.017298645,0.008886408,0.047837301
18145293.76,5194247.24,5266863.2,993167.81,7080894.751,595012.5386,1278726.473,4285622.688
16857699.81,1751460.373,798580.9218,16077984.88,3993735.993,365745.2433,1388609.924,318417.3618
16710300.15,0.043773867,0.013185801,24694534.46,0.004133294,0.101505658,0.020815893,0.05724027
16719459.64,101266.5182,14615.83338,23782478.76,207282.401,349655.029,15247.61049,223988.5527
16710300.18,0.630061119,0.016335798,24694530.99,0.474773334,0.301789531,1.196356459,1.089471823
18040664.09,24694534.7,1.74E-08,4.44E-06,1.14E-05,1.89E-05,1.22E-05,1.44E-05
16710300.15,1.01E-07,1.08E-08,24694534.7,2.04E-08,4.21E-09,2.52E-07,3.49E-08
16710300.15,0.000211921,0.000337808,24694534.7,8.59E-05,8.99E-05,0.000347928,5.14E-20
16710309.38,437.5300139,415.0907217,24692607.83,326.2973346,117.6071936,156.8445111,473.4988007
16710300.15,0.000265345,0.003212087,24694534.69,0.000390374,0.003327747,0.000369155,0.004564541
17030463.8,964119.829,1599115.027,13675187.11,781210.6239,3526107.019,4144109.033,4686.058284
18228445.47,140792.3933,844627.4023,5225.495938,20995212.36,633064.2512,1083522.102,992090.6937
16710300.19,0.128258112,0.081211954,24694530.47,0.52511821,0.466676669,1.612360123,1.414210471
18120179.22,902849.6867,6494080.605,1511699.143,8915236.75,229984.4118,391946.0156,6248738.089
16710300.15,3.98E-09,7.61E-09,24694534.7,1.83E-08,7.42E-08,9.18E-08,8.85E-08
16710300.15,0.015870796,0.065007353,24694534.53,0.01802934,0.013718517,0.015232536,0.038019102
17610068.74,1926300.863,4544970.541,6287475.977,245265.8658,970489.8437,5962123.523,4757908.086
16710300.18,0.711046416,0.640448915,24694530.51,1.418535389,0.834044145,0.398021147,0.188515845
16710377.78,1053.805468,559.0070864,24685437.64,917.4199709,360.764382,3188.311706,3017.754911
16710950.61,17091.18606,4988.036963,24602367.99,9810.05952,2784.462812,21266.11503,36226.84839
17359753.3,2967960.444,4596001.543,7913456.619,5487623.068,805997.9117,376338.248,2547156.866
16710300.15,1.00E-05,9.83E-07,24694534.7,1.60E-06,1.87E-05,3.22E-05,2.23E-05
16710300.15,0.005893544,0.002732245,24694534.68,0.002877927,0.000667884,0.008460733,0.002848065
16710300.16,1.739759402,0.373264946,24694531.3,0.295182111,0.029696001,0.637210918,0.326918877
16734455.31,914096.8532,21035.44332,21928390.4,161346.8742,309941.804,286333.586,1073389.739
18258842.33,3489394.114,2418649.889,633061.2179,4787766.984,5959779.124,4241609.983,3164273.388
18040664.09,24694534.7,1.43E-07,4.54E-08,4.29E-09,1.80E-07,2.95E-07,9.18E-08
16869417.57,480605.5457,320676.2071,17261272.99,315138.2516,1436142.384,3076207.334,1804491.992
16710300.15,6.21E-05,5.24E-05,24694534.7,8.93E-05,5.35E-05,1.35E-05,0.000101421
16710300.39,141.9056806,6.715664362,24694296.58,32.69471135,1.814632593,16.44523494,38.54191061
18168065.46,10741161.38,495539.5004,662589.1117,3050889.821,2793225.98,4206291.336,2744837.571
17461345.08,421269.1347,5544689.855,8240062.182,75417.91527,5791036.075,4066381.888,555677.6509
16710384.64,221.4599115,1326.529009,24684401.8,2995.09104,1365.981411,1992.537192,2231.30514
17502607.58,2073336.602,1178649.391,7065820.345,4863773.491,4301133.256,3050779.483,2161042.133
16710300.15,0.069792233,0.195623861,24694534.17,0.013726416,0.086484764,0.069240347,0.090385953
16710300.15,0.01461987,0.001549329,24694534.66,0.014803164,0.001250811,0.001661594,0.010861447
17146182.67,4245413.442,939672.9302,10360903.62,5526423.459,814818.5238,2290046.647,517256.0826
16714517.05,20559.64995,33239.51066,24170054.18,243207.8884,14936.79858,161389.3004,51147.37249
16710300.3,5.270843645,3.653918547,24694511.89,2.305826814,4.561653089,2.179914275,4.835547457
16710300.16,0.920404316,0,24694532.33,0.423279661,0.273816547,0.377683004,0.375079203
16812389.61,769624.1302,99134.92082,19060326.99,234127.4396,2052593.08,1552861.038,925867.105
18040664.24,24694514.41,0.749446808,1.048410046,7.931634895,3.441990872,4.89010774,2.232331855
16710303.46,33.90212595,21.15820769,24694111.85,15.07888806,36.8024426,8.724043656,307.1883951
17894719.04,11132148.3,324963.8318,2885633.938,17232.82996,885930.4187,3604856.679,5843768.699
16710300.15,0.007402582,0.059786597,24694534.43,0.013662773,0.112974999,0.013562389,0.064262473
16731492.91,1025025.088,249593.9822,21624548.06,899283.7411,8571.579537,379961.5404,507550.7061
16710462.57,786.9238378,483.5293331,24681617.57,312.6579213,4474.66014,5697.525231,1161.829638
16710300.15,0.004821947,0,24694534.66,0.026564907,0.003970698,0.007443498,0.00038111
16747091.49,2581541.926,284602.1309,19900347.09,283383.9079,176643.1046,60444.69513,1407571.85
17597366.44,5053829.586,3135824.94,6025102.652,462079.2497,5314911.661,406836.1827,4295950.429
16709547.16,444390.4131,3799.751576,24192359.56,13509.72345,0,25157.48078,15317.76924
16711015.02,17174.68311,9455.169437,24566565.09,71143.71522,18190.90357,8161.16173,3843.975494
16823865.28,187413.1801,1233189.898,18655739.34,355438.4566,2434690.722,947413.2126,880649.8943
16710302.29,13.48567702,0,24694316.56,40.39054347,8.108731729,105.5069275,50.64763583
18325996.84,1727324.182,5991572.186,47410.19141,5442181.333,4474721.551,5894073.281,1117251.976
16710300.26,0.285142577,4.277666903,24694523.15,1.003489827,2.840237526,3.142697052,4.83E-16
16729283.51,628478.6732,210072.4989,22260494.04,309304.9944,135909.6748,147207.4255,1003067.391
16710300.18,40.62675586,1.012969891,24694462.64,24.97987622,2.557102573,0,2.883067311
17858307.03,4635119.773,7317686.81,3865736.055,904676.4288,2891184.747,1659986.919,3420143.967
16710983.32,9155.82887,7110.212797,24622531.5,2339.983578,16624.97977,17599.75703,19172.44077
16710348.15,428.9056178,69.61862029,24688223.6,3210.110778,4.52E-13,2602.467859,6.03E-13
16710302.99,1963.074031,529.2696114,24691443.94,57.6332399,378.5525948,33.72423687,128.5081447
17164187.35,3795717.386,933182.815,10594156.42,3935598.996,4879444.356,171240.1754,385194.5476
16710300.15,0.012381672,0.001537286,24694534.66,0.017418461,0.001673161,0.004464318,0.00251117
16710432.18,12097.76534,2835.474053,24663872,2137.035728,120.5474817,7258.057719,6213.823878
16710300.15,8.81E-06,1.03E-06,24694534.7,4.56E-06,9.62E-06,6.33E-07,1.37E-06
18308946.38,2573289.048,1405923.271,215656.1864,4022053.407,5631792.547,5818158.62,5027661.62
16710300.2,0.569956963,0.394844549,24694529.39,0.891510006,1.936950008,0.735119842,0.78512725
17828165.63,482060.2507,1846552.698,5077596.916,1206050.18,10978659.64,4150715.673,952899.3454
16710300.71,0,2.133679293,24694471.9,16.34274336,11.75741525,4.432192014,28.13691717
17483680.89,4768465.395,2300904.146,7055210.85,2484059.842,4394233.125,2994687.577,696973.7646
16711394.98,6097.895128,11388.01419,24555113.38,54014.9866,31483.54702,4485.757214,31951.12449
18129228.35,8871432.849,3935166.983,1253444.169,418469.0922,2475713.999,1909915.798,5830391.81
17178498.12,1652288.093,1772400.376,11140351.05,49304.69412,4945991.105,1311926.071,3822273.311
16710300.16,0.04293098,0.140027576,24694533.02,0.372888549,0.054684133,0.233367586,0.834259077
16711546.22,44709.87473,34004.27152,24458936.74,68537.92506,13301.00619,20384.95414,54659.92682
16710300.15,0.104892935,0.005045752,24694534.54,0.005071586,0.019162845,0.019992619,0.009554255
17500620.38,10468418.93,298600.6789,5793562.435,5031826.539,586793.1486,2290124.188,225208.7784
16710300.15,0.000972998,0.000199143,24694534.69,0.000208279,0.000441245,0.000114828,0.003752162
18040676.79,24690323.39,1318.935297,329.4726813,505.7689288,282.7917958,377.8573809,1396.484224
16710305.72,106.1377761,0,24693780.85,249.1242144,125.2260942,109.0607497,164.2988397
16710300.15,0.017886759,0.011767975,24694534.65,0.000840848,0.004068533,0.007032872,0.004860843
16902106.38,232555.2096,1560324.135,15507716.94,4748510.261,2583459.045,1.11E-10,61969.1132
16710300.15,8.48E-08,0,24694534.7,9.56E-08,5.25E-24,2.03E-08,7.71E-09
16710300.15,9.36E-05,8.24E-05,24694534.7,3.88E-05,8.36E-06,2.69E-05,0.000114465
17804738.64,781427.5786,3981952.475,3944962.578,9694729.444,2019480.61,728449.3965,3543532.617
16712751.39,134276.8175,3090.014341,24288200.24,23701.14798,45529.09128,42061.14763,157676.2436
17668219.77,1762854.362,5909874.397,5795616.772,1629883.217,2655515.33,4861781.631,2079008.99
16710300.25,2.953259873,12.80927809,24694511.41,3.522628835,0.368602664,2.750793167,0.890406375
16932807.94,2431217.604,99541.11764,14115715.67,5701045.496,1346249.418,590047.9281,410717.4686
17697211.36,4596667.385,2035512.54,5343889.27,376731.5031,4731454.906,4011026.487,3599252.609
16710300.19,2.168883063,1.040831199,24694526.52,2.150665677,0.512087981,1.125157799,1.182634858
16746770.23,228483.8322,620234.2116,21716072.39,301462.3046,694376.7249,529836.6822,604068.5575
16745058.66,345611.5038,749457.924,21388157.91,521603.1008,315849.923,339485.9202,1034368.42
17393343.03,1564504.469,1063173.649,8458326.77,1077086.257,945983.893,6290603.702,5294855.96
18202262.52,7543021.977,5012496.017,332077.9391,7160321.198,2557403.628,1890889.611,198324.3303
16710300.15,2.85E-05,8.08E-06,24694534.7,1.84E-06,2.04E-06,1.48E-05,6.39E-06
18040665.11,24694435.44,2.759423426,4.527083466,26.7685117,58.98432284,1.148677817,5.06744655
17107300.87,3626581.005,3682142.88,11611229.22,486150.332,3359050.343,1654390.079,274990.8455
